"","fecha","zona","sexo","registro","mes","año","month"
"2108",2022-02-01,"AVGM","Mujeres",25,"2022-02","2022","Febrero"
"2109",2022-02-01,"Estado de Jalisco","Mujeres",34,"2022-02","2022","Febrero"
"2110",2022-02-02,"AVGM","Mujeres",19,"2022-02","2022","Febrero"
"2111",2022-02-02,"Puerto Vallarta","Mujeres",3,"2022-02","2022","Febrero"
"2112",2022-02-02,"Estado de Jalisco","Mujeres",26,"2022-02","2022","Febrero"
"2113",2022-02-03,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2114",2022-02-03,"AVGM","Mujeres",14,"2022-02","2022","Febrero"
"2115",2022-02-03,"Estado de Jalisco","Mujeres",17,"2022-02","2022","Febrero"
"2116",2022-02-04,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2117",2022-02-04,"AVGM","Mujeres",15,"2022-02","2022","Febrero"
"2118",2022-02-04,"Estado de Jalisco","Mujeres",30,"2022-02","2022","Febrero"
"2119",2022-02-05,"Estado de Jalisco","Mujeres",15,"2022-02","2022","Febrero"
"2120",2022-02-05,"AVGM","Mujeres",10,"2022-02","2022","Febrero"
"2121",2022-02-05,"Puerto Vallarta","Mujeres",2,"2022-02","2022","Febrero"
"2122",2022-02-06,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2123",2022-02-06,"Estado de Jalisco","Mujeres",16,"2022-02","2022","Febrero"
"2124",2022-02-06,"AVGM","Mujeres",14,"2022-02","2022","Febrero"
"2125",2022-02-07,"Estado de Jalisco","Mujeres",21,"2022-02","2022","Febrero"
"2126",2022-02-07,"AVGM","Mujeres",18,"2022-02","2022","Febrero"
"2127",2022-02-07,"Puerto Vallarta","Mujeres",2,"2022-02","2022","Febrero"
"2128",2022-02-08,"Puerto Vallarta","Mujeres",1,"2022-02","2022","Febrero"
"2129",2022-02-08,"AVGM","Mujeres",19,"2022-02","2022","Febrero"
"2130",2022-02-08,"Estado de Jalisco","Mujeres",31,"2022-02","2022","Febrero"
"2131",2022-02-09,"Puerto Vallarta","Mujeres",1,"2022-02","2022","Febrero"
"2132",2022-02-09,"AVGM","Mujeres",24,"2022-02","2022","Febrero"
"2133",2022-02-09,"Estado de Jalisco","Mujeres",37,"2022-02","2022","Febrero"
"2134",2022-02-10,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2135",2022-02-10,"AVGM","Mujeres",19,"2022-02","2022","Febrero"
"2136",2022-02-10,"Estado de Jalisco","Mujeres",26,"2022-02","2022","Febrero"
"2137",2022-02-11,"Puerto Vallarta","Mujeres",1,"2022-02","2022","Febrero"
"2138",2022-02-11,"AVGM","Mujeres",18,"2022-02","2022","Febrero"
"2139",2022-02-11,"Estado de Jalisco","Mujeres",31,"2022-02","2022","Febrero"
"2140",2022-02-12,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2141",2022-02-12,"Estado de Jalisco","Mujeres",13,"2022-02","2022","Febrero"
"2142",2022-02-12,"AVGM","Mujeres",11,"2022-02","2022","Febrero"
"2143",2022-02-13,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2144",2022-02-13,"Estado de Jalisco","Mujeres",24,"2022-02","2022","Febrero"
"2145",2022-02-13,"AVGM","Mujeres",20,"2022-02","2022","Febrero"
"2146",2022-02-14,"Puerto Vallarta","Mujeres",3,"2022-02","2022","Febrero"
"2147",2022-02-14,"AVGM","Mujeres",27,"2022-02","2022","Febrero"
"2148",2022-02-14,"Estado de Jalisco","Mujeres",40,"2022-02","2022","Febrero"
"2149",2022-02-15,"Puerto Vallarta","Mujeres",2,"2022-02","2022","Febrero"
"2150",2022-02-15,"AVGM","Mujeres",21,"2022-02","2022","Febrero"
"2151",2022-02-15,"Estado de Jalisco","Mujeres",36,"2022-02","2022","Febrero"
"2152",2022-02-16,"Puerto Vallarta","Mujeres",2,"2022-02","2022","Febrero"
"2153",2022-02-16,"AVGM","Mujeres",25,"2022-02","2022","Febrero"
"2154",2022-02-16,"Estado de Jalisco","Mujeres",37,"2022-02","2022","Febrero"
"2155",2022-02-17,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2156",2022-02-17,"Estado de Jalisco","Mujeres",33,"2022-02","2022","Febrero"
"2157",2022-02-17,"AVGM","Mujeres",25,"2022-02","2022","Febrero"
"2158",2022-02-18,"Puerto Vallarta","Mujeres",3,"2022-02","2022","Febrero"
"2159",2022-02-18,"Estado de Jalisco","Mujeres",33,"2022-02","2022","Febrero"
"2160",2022-02-18,"AVGM","Mujeres",21,"2022-02","2022","Febrero"
"2161",2022-02-19,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2162",2022-02-19,"Estado de Jalisco","Mujeres",18,"2022-02","2022","Febrero"
"2163",2022-02-19,"AVGM","Mujeres",15,"2022-02","2022","Febrero"
"2164",2022-02-20,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2165",2022-02-20,"Estado de Jalisco","Mujeres",22,"2022-02","2022","Febrero"
"2166",2022-02-20,"AVGM","Mujeres",22,"2022-02","2022","Febrero"
"2167",2022-02-21,"Puerto Vallarta","Mujeres",2,"2022-02","2022","Febrero"
"2168",2022-02-21,"AVGM","Mujeres",26,"2022-02","2022","Febrero"
"2169",2022-02-21,"Estado de Jalisco","Mujeres",36,"2022-02","2022","Febrero"
"2170",2022-02-22,"Puerto Vallarta","Mujeres",1,"2022-02","2022","Febrero"
"2171",2022-02-22,"Estado de Jalisco","Mujeres",40,"2022-02","2022","Febrero"
"2172",2022-02-22,"AVGM","Mujeres",23,"2022-02","2022","Febrero"
"2173",2022-02-23,"Puerto Vallarta","Mujeres",2,"2022-02","2022","Febrero"
"2174",2022-02-23,"Estado de Jalisco","Mujeres",43,"2022-02","2022","Febrero"
"2175",2022-02-23,"AVGM","Mujeres",29,"2022-02","2022","Febrero"
"2176",2022-02-24,"Puerto Vallarta","Mujeres",1,"2022-02","2022","Febrero"
"2177",2022-02-24,"Estado de Jalisco","Mujeres",36,"2022-02","2022","Febrero"
"2178",2022-02-24,"AVGM","Mujeres",22,"2022-02","2022","Febrero"
"2179",2022-02-25,"Puerto Vallarta","Mujeres",2,"2022-02","2022","Febrero"
"2180",2022-02-25,"Estado de Jalisco","Mujeres",29,"2022-02","2022","Febrero"
"2181",2022-02-25,"AVGM","Mujeres",24,"2022-02","2022","Febrero"
"2182",2022-02-26,"Estado de Jalisco","Mujeres",24,"2022-02","2022","Febrero"
"2183",2022-02-26,"AVGM","Mujeres",21,"2022-02","2022","Febrero"
"2184",2022-02-26,"Puerto Vallarta","Mujeres",0,"2022-02","2022","Febrero"
"2185",2022-02-27,"Estado de Jalisco","Mujeres",17,"2022-02","2022","Febrero"
"2186",2022-02-27,"AVGM","Mujeres",15,"2022-02","2022","Febrero"
"2187",2022-02-27,"Puerto Vallarta","Mujeres",1,"2022-02","2022","Febrero"
"2188",2022-02-28,"Puerto Vallarta","Mujeres",1,"2022-02","2022","Febrero"
"2189",2022-02-28,"AVGM","Mujeres",28,"2022-02","2022","Febrero"
"2190",2022-02-28,"Estado de Jalisco","Mujeres",44,"2022-02","2022","Febrero"
"2191",2022-03-01,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2192",2022-03-01,"AVGM","Mujeres",37,"2022-03","2022","Marzo"
"2193",2022-03-01,"Estado de Jalisco","Mujeres",47,"2022-03","2022","Marzo"
"2194",2022-03-02,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2195",2022-03-02,"AVGM","Mujeres",31,"2022-03","2022","Marzo"
"2196",2022-03-02,"Estado de Jalisco","Mujeres",45,"2022-03","2022","Marzo"
"2197",2022-03-03,"Puerto Vallarta","Mujeres",3,"2022-03","2022","Marzo"
"2198",2022-03-03,"AVGM","Mujeres",23,"2022-03","2022","Marzo"
"2199",2022-03-03,"Estado de Jalisco","Mujeres",32,"2022-03","2022","Marzo"
"2200",2022-03-04,"Puerto Vallarta","Mujeres",2,"2022-03","2022","Marzo"
"2201",2022-03-04,"AVGM","Mujeres",21,"2022-03","2022","Marzo"
"2202",2022-03-04,"Estado de Jalisco","Mujeres",39,"2022-03","2022","Marzo"
"2203",2022-03-05,"Puerto Vallarta","Mujeres",2,"2022-03","2022","Marzo"
"2204",2022-03-05,"Estado de Jalisco","Mujeres",31,"2022-03","2022","Marzo"
"2205",2022-03-05,"AVGM","Mujeres",20,"2022-03","2022","Marzo"
"2206",2022-03-06,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2207",2022-03-06,"Estado de Jalisco","Mujeres",18,"2022-03","2022","Marzo"
"2208",2022-03-06,"AVGM","Mujeres",16,"2022-03","2022","Marzo"
"2209",2022-03-07,"Puerto Vallarta","Mujeres",2,"2022-03","2022","Marzo"
"2210",2022-03-07,"AVGM","Mujeres",31,"2022-03","2022","Marzo"
"2211",2022-03-07,"Estado de Jalisco","Mujeres",57,"2022-03","2022","Marzo"
"2212",2022-03-08,"Puerto Vallarta","Mujeres",3,"2022-03","2022","Marzo"
"2213",2022-03-08,"AVGM","Mujeres",28,"2022-03","2022","Marzo"
"2214",2022-03-08,"Estado de Jalisco","Mujeres",52,"2022-03","2022","Marzo"
"2215",2022-03-09,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2216",2022-03-09,"AVGM","Mujeres",30,"2022-03","2022","Marzo"
"2217",2022-03-09,"Estado de Jalisco","Mujeres",44,"2022-03","2022","Marzo"
"2218",2022-03-10,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2219",2022-03-10,"AVGM","Mujeres",23,"2022-03","2022","Marzo"
"2220",2022-03-10,"Estado de Jalisco","Mujeres",31,"2022-03","2022","Marzo"
"2221",2022-03-11,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2222",2022-03-11,"AVGM","Mujeres",33,"2022-03","2022","Marzo"
"2223",2022-03-11,"Estado de Jalisco","Mujeres",41,"2022-03","2022","Marzo"
"2224",2022-03-12,"Estado de Jalisco","Mujeres",18,"2022-03","2022","Marzo"
"2225",2022-03-12,"AVGM","Mujeres",14,"2022-03","2022","Marzo"
"2226",2022-03-12,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2227",2022-03-13,"Estado de Jalisco","Mujeres",16,"2022-03","2022","Marzo"
"2228",2022-03-13,"AVGM","Mujeres",15,"2022-03","2022","Marzo"
"2229",2022-03-13,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2230",2022-03-14,"Puerto Vallarta","Mujeres",2,"2022-03","2022","Marzo"
"2231",2022-03-14,"Estado de Jalisco","Mujeres",36,"2022-03","2022","Marzo"
"2232",2022-03-14,"AVGM","Mujeres",22,"2022-03","2022","Marzo"
"2233",2022-03-15,"Puerto Vallarta","Mujeres",4,"2022-03","2022","Marzo"
"2234",2022-03-15,"AVGM","Mujeres",30,"2022-03","2022","Marzo"
"2235",2022-03-15,"Estado de Jalisco","Mujeres",47,"2022-03","2022","Marzo"
"2236",2022-03-16,"Puerto Vallarta","Mujeres",3,"2022-03","2022","Marzo"
"2237",2022-03-16,"Estado de Jalisco","Mujeres",41,"2022-03","2022","Marzo"
"2238",2022-03-16,"AVGM","Mujeres",25,"2022-03","2022","Marzo"
"2239",2022-03-17,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2240",2022-03-17,"AVGM","Mujeres",21,"2022-03","2022","Marzo"
"2241",2022-03-17,"Estado de Jalisco","Mujeres",32,"2022-03","2022","Marzo"
"2242",2022-03-18,"Puerto Vallarta","Mujeres",5,"2022-03","2022","Marzo"
"2243",2022-03-18,"AVGM","Mujeres",22,"2022-03","2022","Marzo"
"2244",2022-03-18,"Estado de Jalisco","Mujeres",40,"2022-03","2022","Marzo"
"2245",2022-03-19,"Estado de Jalisco","Mujeres",22,"2022-03","2022","Marzo"
"2246",2022-03-19,"AVGM","Mujeres",20,"2022-03","2022","Marzo"
"2247",2022-03-19,"Puerto Vallarta","Mujeres",2,"2022-03","2022","Marzo"
"2248",2022-03-20,"Estado de Jalisco","Mujeres",18,"2022-03","2022","Marzo"
"2249",2022-03-20,"AVGM","Mujeres",17,"2022-03","2022","Marzo"
"2250",2022-03-20,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2251",2022-03-21,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2252",2022-03-21,"Estado de Jalisco","Mujeres",27,"2022-03","2022","Marzo"
"2253",2022-03-21,"AVGM","Mujeres",23,"2022-03","2022","Marzo"
"2254",2022-03-22,"Puerto Vallarta","Mujeres",4,"2022-03","2022","Marzo"
"2255",2022-03-22,"AVGM","Mujeres",31,"2022-03","2022","Marzo"
"2256",2022-03-22,"Estado de Jalisco","Mujeres",49,"2022-03","2022","Marzo"
"2257",2022-03-23,"Puerto Vallarta","Mujeres",2,"2022-03","2022","Marzo"
"2258",2022-03-23,"Estado de Jalisco","Mujeres",33,"2022-03","2022","Marzo"
"2259",2022-03-23,"AVGM","Mujeres",28,"2022-03","2022","Marzo"
"2260",2022-03-24,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2261",2022-03-24,"AVGM","Mujeres",32,"2022-03","2022","Marzo"
"2262",2022-03-24,"Estado de Jalisco","Mujeres",54,"2022-03","2022","Marzo"
"2263",2022-03-25,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2264",2022-03-25,"Estado de Jalisco","Mujeres",37,"2022-03","2022","Marzo"
"2265",2022-03-25,"AVGM","Mujeres",22,"2022-03","2022","Marzo"
"2266",2022-03-26,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2267",2022-03-26,"Estado de Jalisco","Mujeres",23,"2022-03","2022","Marzo"
"2268",2022-03-26,"AVGM","Mujeres",19,"2022-03","2022","Marzo"
"2269",2022-03-27,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2270",2022-03-27,"Estado de Jalisco","Mujeres",23,"2022-03","2022","Marzo"
"2271",2022-03-27,"AVGM","Mujeres",20,"2022-03","2022","Marzo"
"2272",2022-03-28,"Estado de Jalisco","Mujeres",36,"2022-03","2022","Marzo"
"2273",2022-03-28,"AVGM","Mujeres",24,"2022-03","2022","Marzo"
"2274",2022-03-28,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2275",2022-03-29,"Puerto Vallarta","Mujeres",1,"2022-03","2022","Marzo"
"2276",2022-03-29,"AVGM","Mujeres",31,"2022-03","2022","Marzo"
"2277",2022-03-29,"Estado de Jalisco","Mujeres",49,"2022-03","2022","Marzo"
"2278",2022-03-30,"Puerto Vallarta","Mujeres",0,"2022-03","2022","Marzo"
"2279",2022-03-30,"Estado de Jalisco","Mujeres",37,"2022-03","2022","Marzo"
"2280",2022-03-30,"AVGM","Mujeres",27,"2022-03","2022","Marzo"
"2281",2022-03-31,"Puerto Vallarta","Mujeres",3,"2022-03","2022","Marzo"
"2282",2022-03-31,"AVGM","Mujeres",25,"2022-03","2022","Marzo"
"2283",2022-03-31,"Estado de Jalisco","Mujeres",37,"2022-03","2022","Marzo"
"2284",2022-04-01,"Puerto Vallarta","Mujeres",0,"2022-04","2022","Abril"
"2285",2022-04-01,"AVGM","Mujeres",25,"2022-04","2022","Abril"
"2286",2022-04-01,"Estado de Jalisco","Mujeres",36,"2022-04","2022","Abril"
"2287",2022-04-02,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2288",2022-04-02,"Estado de Jalisco","Mujeres",18,"2022-04","2022","Abril"
"2289",2022-04-02,"AVGM","Mujeres",15,"2022-04","2022","Abril"
"2290",2022-04-03,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2291",2022-04-03,"Estado de Jalisco","Mujeres",19,"2022-04","2022","Abril"
"2292",2022-04-03,"AVGM","Mujeres",16,"2022-04","2022","Abril"
"2293",2022-04-04,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2294",2022-04-04,"Estado de Jalisco","Mujeres",57,"2022-04","2022","Abril"
"2295",2022-04-04,"AVGM","Mujeres",38,"2022-04","2022","Abril"
"2296",2022-04-05,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2297",2022-04-05,"AVGM","Mujeres",20,"2022-04","2022","Abril"
"2298",2022-04-05,"Estado de Jalisco","Mujeres",29,"2022-04","2022","Abril"
"2299",2022-04-06,"Puerto Vallarta","Mujeres",5,"2022-04","2022","Abril"
"2300",2022-04-06,"AVGM","Mujeres",23,"2022-04","2022","Abril"
"2301",2022-04-06,"Estado de Jalisco","Mujeres",37,"2022-04","2022","Abril"
"2302",2022-04-07,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2303",2022-04-07,"AVGM","Mujeres",24,"2022-04","2022","Abril"
"2304",2022-04-07,"Estado de Jalisco","Mujeres",48,"2022-04","2022","Abril"
"2305",2022-04-08,"Puerto Vallarta","Mujeres",2,"2022-04","2022","Abril"
"2306",2022-04-08,"AVGM","Mujeres",16,"2022-04","2022","Abril"
"2307",2022-04-08,"Estado de Jalisco","Mujeres",39,"2022-04","2022","Abril"
"2308",2022-04-09,"Puerto Vallarta","Mujeres",2,"2022-04","2022","Abril"
"2309",2022-04-09,"Estado de Jalisco","Mujeres",22,"2022-04","2022","Abril"
"2310",2022-04-09,"AVGM","Mujeres",19,"2022-04","2022","Abril"
"2311",2022-04-10,"Estado de Jalisco","Mujeres",24,"2022-04","2022","Abril"
"2312",2022-04-10,"AVGM","Mujeres",21,"2022-04","2022","Abril"
"2313",2022-04-10,"Puerto Vallarta","Mujeres",0,"2022-04","2022","Abril"
"2314",2022-04-11,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2315",2022-04-11,"AVGM","Mujeres",37,"2022-04","2022","Abril"
"2316",2022-04-11,"Estado de Jalisco","Mujeres",50,"2022-04","2022","Abril"
"2317",2022-04-12,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2318",2022-04-12,"AVGM","Mujeres",26,"2022-04","2022","Abril"
"2319",2022-04-12,"Estado de Jalisco","Mujeres",37,"2022-04","2022","Abril"
"2320",2022-04-13,"Puerto Vallarta","Mujeres",2,"2022-04","2022","Abril"
"2321",2022-04-13,"AVGM","Mujeres",27,"2022-04","2022","Abril"
"2322",2022-04-13,"Estado de Jalisco","Mujeres",43,"2022-04","2022","Abril"
"2323",2022-04-14,"AVGM","Mujeres",20,"2022-04","2022","Abril"
"2324",2022-04-14,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2325",2022-04-14,"Estado de Jalisco","Mujeres",37,"2022-04","2022","Abril"
"2326",2022-04-15,"Puerto Vallarta","Mujeres",3,"2022-04","2022","Abril"
"2327",2022-04-15,"AVGM","Mujeres",22,"2022-04","2022","Abril"
"2328",2022-04-15,"Estado de Jalisco","Mujeres",32,"2022-04","2022","Abril"
"2329",2022-04-16,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2330",2022-04-16,"Estado de Jalisco","Mujeres",24,"2022-04","2022","Abril"
"2331",2022-04-16,"AVGM","Mujeres",19,"2022-04","2022","Abril"
"2332",2022-04-17,"Puerto Vallarta","Mujeres",0,"2022-04","2022","Abril"
"2333",2022-04-17,"AVGM","Mujeres",19,"2022-04","2022","Abril"
"2334",2022-04-17,"Estado de Jalisco","Mujeres",19,"2022-04","2022","Abril"
"2335",2022-04-18,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2336",2022-04-18,"AVGM","Mujeres",34,"2022-04","2022","Abril"
"2337",2022-04-18,"Estado de Jalisco","Mujeres",53,"2022-04","2022","Abril"
"2338",2022-04-19,"Puerto Vallarta","Mujeres",2,"2022-04","2022","Abril"
"2339",2022-04-19,"AVGM","Mujeres",33,"2022-04","2022","Abril"
"2340",2022-04-19,"Estado de Jalisco","Mujeres",54,"2022-04","2022","Abril"
"2341",2022-04-20,"Puerto Vallarta","Mujeres",4,"2022-04","2022","Abril"
"2342",2022-04-20,"Estado de Jalisco","Mujeres",42,"2022-04","2022","Abril"
"2343",2022-04-20,"AVGM","Mujeres",23,"2022-04","2022","Abril"
"2344",2022-04-21,"Puerto Vallarta","Mujeres",2,"2022-04","2022","Abril"
"2345",2022-04-21,"AVGM","Mujeres",23,"2022-04","2022","Abril"
"2346",2022-04-21,"Estado de Jalisco","Mujeres",33,"2022-04","2022","Abril"
"2347",2022-04-22,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2348",2022-04-22,"AVGM","Mujeres",21,"2022-04","2022","Abril"
"2349",2022-04-22,"Estado de Jalisco","Mujeres",39,"2022-04","2022","Abril"
"2350",2022-04-23,"Estado de Jalisco","Mujeres",11,"2022-04","2022","Abril"
"2351",2022-04-23,"AVGM","Mujeres",11,"2022-04","2022","Abril"
"2352",2022-04-23,"Puerto Vallarta","Mujeres",0,"2022-04","2022","Abril"
"2353",2022-04-24,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2354",2022-04-24,"AVGM","Mujeres",21,"2022-04","2022","Abril"
"2355",2022-04-24,"Estado de Jalisco","Mujeres",25,"2022-04","2022","Abril"
"2356",2022-04-25,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2357",2022-04-25,"Estado de Jalisco","Mujeres",47,"2022-04","2022","Abril"
"2358",2022-04-25,"AVGM","Mujeres",32,"2022-04","2022","Abril"
"2359",2022-04-26,"Puerto Vallarta","Mujeres",2,"2022-04","2022","Abril"
"2360",2022-04-26,"Estado de Jalisco","Mujeres",37,"2022-04","2022","Abril"
"2361",2022-04-26,"AVGM","Mujeres",19,"2022-04","2022","Abril"
"2362",2022-04-27,"Puerto Vallarta","Mujeres",2,"2022-04","2022","Abril"
"2363",2022-04-27,"AVGM","Mujeres",32,"2022-04","2022","Abril"
"2364",2022-04-27,"Estado de Jalisco","Mujeres",52,"2022-04","2022","Abril"
"2365",2022-04-28,"Puerto Vallarta","Mujeres",1,"2022-04","2022","Abril"
"2366",2022-04-28,"AVGM","Mujeres",20,"2022-04","2022","Abril"
"2367",2022-04-28,"Estado de Jalisco","Mujeres",32,"2022-04","2022","Abril"
"2368",2022-04-29,"Puerto Vallarta","Mujeres",0,"2022-04","2022","Abril"
"2369",2022-04-29,"Estado de Jalisco","Mujeres",35,"2022-04","2022","Abril"
"2370",2022-04-29,"AVGM","Mujeres",27,"2022-04","2022","Abril"
"2371",2022-04-30,"Puerto Vallarta","Mujeres",0,"2022-04","2022","Abril"
"2372",2022-04-30,"Estado de Jalisco","Mujeres",12,"2022-04","2022","Abril"
"2373",2022-04-30,"AVGM","Mujeres",11,"2022-04","2022","Abril"
"2374",2022-05-01,"Estado de Jalisco","Mujeres",26,"2022-05","2022","Mayo"
"2375",2022-05-01,"AVGM","Mujeres",24,"2022-05","2022","Mayo"
"2376",2022-05-01,"Puerto Vallarta","Mujeres",0,"2022-05","2022","Mayo"
"2377",2022-05-02,"Puerto Vallarta","Mujeres",1,"2022-05","2022","Mayo"
"2378",2022-05-02,"Estado de Jalisco","Mujeres",40,"2022-05","2022","Mayo"
"2379",2022-05-02,"AVGM","Mujeres",26,"2022-05","2022","Mayo"
"2380",2022-05-03,"Puerto Vallarta","Mujeres",4,"2022-05","2022","Mayo"
"2381",2022-05-03,"AVGM","Mujeres",37,"2022-05","2022","Mayo"
"2382",2022-05-03,"Estado de Jalisco","Mujeres",52,"2022-05","2022","Mayo"
"2383",2022-05-04,"Puerto Vallarta","Mujeres",1,"2022-05","2022","Mayo"
"2384",2022-05-04,"Estado de Jalisco","Mujeres",48,"2022-05","2022","Mayo"
"2385",2022-05-04,"AVGM","Mujeres",31,"2022-05","2022","Mayo"
"2386",2022-05-05,"Puerto Vallarta","Mujeres",1,"2022-05","2022","Mayo"
"2387",2022-05-05,"Estado de Jalisco","Mujeres",28,"2022-05","2022","Mayo"
"2388",2022-05-05,"AVGM","Mujeres",22,"2022-05","2022","Mayo"
"2389",2022-05-06,"Puerto Vallarta","Mujeres",3,"2022-05","2022","Mayo"
"2390",2022-05-06,"AVGM","Mujeres",28,"2022-05","2022","Mayo"
"2391",2022-05-06,"Estado de Jalisco","Mujeres",43,"2022-05","2022","Mayo"
"2392",2022-05-07,"AVGM","Mujeres",17,"2022-05","2022","Mayo"
"2393",2022-05-07,"Puerto Vallarta","Mujeres",0,"2022-05","2022","Mayo"
"2394",2022-05-07,"Estado de Jalisco","Mujeres",21,"2022-05","2022","Mayo"
"2395",2022-05-08,"Puerto Vallarta","Mujeres",1,"2022-05","2022","Mayo"
"2396",2022-05-08,"Estado de Jalisco","Mujeres",19,"2022-05","2022","Mayo"
"2397",2022-05-08,"AVGM","Mujeres",17,"2022-05","2022","Mayo"
"2398",2022-05-09,"Puerto Vallarta","Mujeres",3,"2022-05","2022","Mayo"
"2399",2022-05-09,"AVGM","Mujeres",33,"2022-05","2022","Mayo"
"2400",2022-05-09,"Estado de Jalisco","Mujeres",51,"2022-05","2022","Mayo"
"2401",2022-05-10,"Puerto Vallarta","Mujeres",1,"2022-05","2022","Mayo"
"2402",2022-05-10,"Estado de Jalisco","Mujeres",35,"2022-05","2022","Mayo"
"2403",2022-05-10,"AVGM","Mujeres",25,"2022-05","2022","Mayo"
"2404",2022-05-11,"Puerto Vallarta","Mujeres",3,"2022-05","2022","Mayo"
"2405",2022-05-11,"AVGM","Mujeres",20,"2022-05","2022","Mayo"
"2406",2022-05-11,"Estado de Jalisco","Mujeres",34,"2022-05","2022","Mayo"
"2407",2022-05-12,"Puerto Vallarta","Mujeres",1,"2022-05","2022","Mayo"
"2408",2022-05-12,"AVGM","Mujeres",31,"2022-05","2022","Mayo"
"2409",2022-05-12,"Estado de Jalisco","Mujeres",47,"2022-05","2022","Mayo"
"2410",2022-05-13,"Puerto Vallarta","Mujeres",2,"2022-05","2022","Mayo"
"2411",2022-05-13,"Estado de Jalisco","Mujeres",35,"2022-05","2022","Mayo"
"2412",2022-05-13,"AVGM","Mujeres",23,"2022-05","2022","Mayo"
"2413",2022-05-14,"Puerto Vallarta","Mujeres",4,"2022-05","2022","Mayo"
"2414",2022-05-14,"Estado de Jalisco","Mujeres",21,"2022-05","2022","Mayo"
"2415",2022-05-14,"AVGM","Mujeres",16,"2022-05","2022","Mayo"
"2416",2022-05-15,"AVGM","Mujeres",21,"2022-05","2022","Mayo"
"2417",2022-05-15,"Puerto Vallarta","Mujeres",0,"2022-05","2022","Mayo"
"2418",2022-05-15,"Estado de Jalisco","Mujeres",23,"2022-05","2022","Mayo"
"2419",2022-05-16,"Puerto Vallarta","Mujeres",2,"2022-05","2022","Mayo"
"2420",2022-05-16,"AVGM","Mujeres",29,"2022-05","2022","Mayo"
"2421",2022-05-16,"Estado de Jalisco","Mujeres",48,"2022-05","2022","Mayo"
"2422",2022-05-17,"Puerto Vallarta","Mujeres",5,"2022-05","2022","Mayo"
"2423",2022-05-17,"AVGM","Mujeres",35,"2022-05","2022","Mayo"
"2424",2022-05-17,"Estado de Jalisco","Mujeres",58,"2022-05","2022","Mayo"
"2425",2022-05-18,"Puerto Vallarta","Mujeres",4,"2022-05","2022","Mayo"
"2426",2022-05-18,"Estado de Jalisco","Mujeres",44,"2022-05","2022","Mayo"
"2427",2022-05-18,"AVGM","Mujeres",26,"2022-05","2022","Mayo"
"2428",2022-05-19,"Puerto Vallarta","Mujeres",1,"2022-05","2022","Mayo"
"2429",2022-05-19,"Estado de Jalisco","Mujeres",28,"2022-05","2022","Mayo"
"2430",2022-05-19,"AVGM","Mujeres",22,"2022-05","2022","Mayo"
"2431",2022-05-20,"Puerto Vallarta","Mujeres",2,"2022-05","2022","Mayo"
